Image name,MOS,Brightness,Colorfulness,Contrast,Noisiness,Sharpness,Animal,Cityscape,Human,Indoor scene,Landscape,Night scene,Plant,Still-life,Others,Focal length,F-number,Exposure time,ISO,Brightness,Flash,Time0,Time1
00139.jpg,52.78,60.67,68.5,62.0,52.89,37.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.26,2.0,0.04,400,0.0,0,-0.866025,-0.5
00140.jpg,22.0,29.33,32.63,28.38,42.78,20.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,5.5,2.6,0.030303,59,2.42,0,-1.0,0.0
00141.jpg,30.8,51.67,44.78,44.9,29.9,13.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.93,2.2,0.02,105,0.0,0,-0.707107,-0.707107
00142.jpg,15.6,34.8,28.0,33.4,13.78,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,2.0,0.03,100,0.0,0,-0.707107,-0.707107
00143.jpg,75.3,73.8,74.9,71.7,69.6,74.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.46,2.2,0.030303,200,0.0,0,-0.866025,-0.5
00144.jpg,29.2,47.2,49.6,45.4,27.1,18.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.36,1.8,0.002166,50,0.0,1,-0.866025,-0.5
00145.jpg,40.67,28.13,25.78,32.33,49.67,36.33,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,3.84,2.2,0.000162,50,0.0,0,0.707107,-0.707107
00146.jpg,34.0,34.88,41.78,33.56,14.56,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,2.2,0.060003,1600,0.0,0,-0.866025,0.5
00147.jpg,37.8,57.2,55.3,51.5,22.67,19.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,4.36,1.8,0.009994,50,0.0,0,0.5,-0.866025
00148.jpg,80.44,75.22,76.56,74.0,71.67,78.78,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.004,25,7.935945,0,-0.866025,-0.5
00149.jpg,68.89,74.75,66.33,74.63,62.56,66.63,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,4.8,2.2,0.001323,400,4.91,0,1.0,0.0
00150.jpg,79.0,69.33,78.11,77.44,77.44,73.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.84,2.2,0.001934,160,0.0,0,-0.5,-0.866025
00151.jpg,42.22,56.0,55.67,57.56,37.56,24.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,2.0,0.003049,100,0.0,0,-0.707107,-0.707107
00152.jpg,21.7,28.64,49.7,33.8,30.91,13.36,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.66,2.2,0.00389,50,0.0,0,-0.258819,-0.965926
00153.jpg,81.89,73.67,79.89,78.5,76.75,77.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.2,0.001111,115,0.0,0,0.0,-1.0
00154.jpg,91.38,85.75,82.78,78.0,79.11,82.44,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,4.15,2.2,0.030303,50,3.680983,0,-1.0,0.0
00155.jpg,44.63,49.0,50.33,49.67,35.0,28.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,2.2,0.003578,50,3.0,0,-0.5,-0.866025
00156.jpg,34.0,28.11,49.0,37.11,25.22,25.22,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,3.46,2.2,0.083333,4100,0.0,0,-0.965926,0.258819
00157.jpg,79.89,75.89,83.0,77.78,77.67,80.33,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.95,2.2,0.002332,50,0.0,0,0.5,-0.866025
00158.jpg,49.7,40.0,51.0,43.1,43.5,29.22,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,4.04,2.0,0.058824,1600,0.0,0,-0.866025,-0.5
00159.jpg,71.67,61.56,65.44,62.56,74.56,73.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.000676,25,10.732037,0,-0.866025,-0.5
00160.jpg,46.8,44.6,44.8,46.9,30.78,28.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.0,0.001,100,0.0,0,-0.866025,-0.5
00161.jpg,37.18,45.55,47.1,40.8,28.0,27.73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.66,2.2,0.03003,230,0.0,0,-0.965926,-0.258819
00162.jpg,31.18,36.09,39.18,34.18,29.0,18.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,2.4,0.079994,875,0.0,0,-0.866025,0.5
00163.jpg,80.56,77.22,83.11,76.22,75.22,81.44,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.5,2.2,0.008329,100,0.0,0,0.707107,-0.707107
00164.jpg,45.11,37.11,47.44,39.67,45.44,41.56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,2.0,0.007576,50,0.0,0,0.258819,-0.965926
00165.jpg,79.89,73.0,80.5,75.0,76.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.95,2.2,0.02,125,0.0,0,0.258819,-0.965926
00166.jpg,25.82,20.27,23.82,29.09,34.82,31.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.15,2.2,0.01,40,1.495787,0,-0.866025,-0.5
00167.jpg,32.75,41.83,49.5,47.6,31.67,23.42,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.26,2.0,0.0025,100,0.0,0,0.258819,-0.965926
00168.jpg,73.7,70.0,70.4,70.6,73.1,76.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.6,0.0025,100,0.0,0,-0.707107,-0.707107
00169.jpg,77.78,63.78,66.44,64.56,73.89,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.99,1.8,0.003953,20,7.06776,0,-0.707107,-0.707107
00170.jpg,73.11,62.0,67.22,64.67,66.67,68.67,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.001927,25,8.941946,0,-0.5,-0.866025
00171.jpg,62.5,42.89,55.5,48.7,59.8,60.6,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.82,1.8,0.005405,125,3.5,0,-1.0,0.0
00172.jpg,62.6,50.5,67.56,59.7,60.5,64.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.82,1.8,0.01,500,0.0,0,-0.965926,0.258819
00173.jpg,35.11,33.11,48.22,40.44,29.22,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,2.0,0.059996,75,0.0,0,-1.0,0.0
00174.jpg,79.0,75.67,80.0,78.67,78.33,79.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.95,1.8,0.01,116,2.44,0,-0.866025,-0.5
00175.jpg,23.0,14.7,28.82,15.09,28.27,28.45,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,4.2,1.7,0.01,100,3.51,0,-0.5,-0.866025
00176.jpg,78.91,77.27,75.82,72.17,74.17,77.36,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.46,2.2,0.000854,100,0.0,0,-0.707107,-0.707107
00177.jpg,79.2,78.0,77.6,75.5,83.3,75.1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.2,0.003538,50,0.0,0,-0.707107,-0.707107
00178.jpg,53.67,63.7,63.11,55.0,39.5,35.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,2.0,0.030004,49,0.0,0,-0.707107,-0.707107
00179.jpg,71.33,72.17,73.08,70.55,74.82,70.75,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.00277,25,7.791595,0,0.866025,-0.5
00180.jpg,75.2,73.3,74.8,73.78,73.0,76.56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,2.2,0.00155,50,0.0,0,-0.5,-0.866025
00181.jpg,43.56,54.2,51.2,50.5,32.4,30.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,2.2,0.083333,1000,0.0,0,-0.866025,-0.5
00182.jpg,80.5,71.9,77.82,70.18,76.0,76.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.15,2.2,0.030303,50,3.554657,0,0.0,-1.0
00183.jpg,59.4,70.1,74.89,68.4,56.8,46.89,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,3.83,2.2,0.05,379,0.0,0,-0.5,-0.866025
00184.jpg,54.4,45.1,57.0,49.4,55.7,54.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.95,1.6,0.000181,3200,0.0,0,-0.965926,0.258819
00185.jpg,64.89,59.89,68.78,58.89,63.22,57.56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,2.2,0.008338,134,0.0,0,0.5,-0.866025
00186.jpg,64.25,57.42,63.25,60.42,62.73,62.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.04,2.0,0.05,500,3.0,0,-0.866025,-0.5
00187.jpg,26.6,13.67,25.8,20.0,20.89,28.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,2.2,0.060003,1600,0.0,0,-0.866025,0.5
00188.jpg,67.7,59.7,69.6,63.33,63.0,67.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.2,0.005788,50,0.0,0,-0.707107,-0.707107
00189.jpg,44.2,47.7,48.7,47.3,41.4,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5,2.2,0.02,50,0.0,0,-0.5,-0.866025
00190.jpg,57.44,48.7,65.33,54.67,52.6,46.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.81,2.2,0.01,200,2.7,0,-0.5,-0.866025
00191.jpg,33.38,52.22,53.67,54.11,34.56,26.11,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,3.5,2.0,0.02,50,0.0,0,0.5,-0.866025
00192.jpg,60.78,61.33,63.88,66.5,64.33,63.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,2.2,0.001572,50,0.0,0,0.707107,-0.707107
00193.jpg,37.11,37.0,42.11,37.67,27.78,30.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,2.4,0.099996,2277,0.0,0,-1.0,0.0
00194.jpg,62.0,51.25,66.5,55.38,54.71,65.63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,1.8,0.003413,20,7.82045,0,-0.5,-0.866025
00195.jpg,41.5,47.38,50.13,44.5,41.0,33.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,2.2,0.02,129,0.0,0,-0.866025,-0.5
00196.jpg,10.88,25.5,30.5,24.38,27.38,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.66,2.2,0.00197,50,0.0,0,-0.5,-0.866025
00197.jpg,39.33,39.22,50.0,42.44,39.33,29.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,2.0,0.020003,51,0.0,0,0.707107,-0.707107
00198.jpg,42.25,42.75,49.13,48.88,42.88,39.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,1.8,0.25,500,-3.569187,0,-0.5,0.866025
00199.jpg,51.0,48.5,51.75,54.13,50.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.46,2.2,0.083333,3400,0.0,0,0.0,1.0
00200.jpg,75.38,69.38,76.0,68.63,76.14,76.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.2,0.005603,50,0.0,0,-0.707107,-0.707107
00201.jpg,34.5,32.25,38.13,30.63,34.63,28.88,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,4.225,2.0,0.030303,125,0.0,0,-0.707107,-0.707107
00202.jpg,64.75,61.86,57.25,50.0,67.57,66.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,2.2,0.000418,102,0.0,0,-0.707107,-0.707107
00203.jpg,76.44,73.11,75.44,73.25,76.13,78.88,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.95,2.2,0.001153,50,0.0,0,-0.707107,-0.707107
00204.jpg,78.38,65.44,77.0,71.38,71.67,76.33,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.15,2.2,0.002809,25,8.893112,0,-0.707107,-0.707107
00205.jpg,34.63,43.0,48.5,40.13,30.0,22.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.66,2.2,0.02,74,0.0,0,-0.866025,-0.5
00206.jpg,12.75,13.29,26.88,14.75,22.38,11.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.95,1.6,0.00125,250,0.0,1,-0.5,-0.866025
00207.jpg,57.56,53.25,57.11,51.33,53.22,66.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.030303,50,3.245934,0,-1.0,0.0
00208.jpg,46.86,39.14,41.0,40.0,47.57,48.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,2.0,0.000193,100,0.0,0,-0.707107,-0.707107
00209.jpg,34.29,29.14,37.71,35.0,28.71,22.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.82,1.8,0.083333,6400,0.0,0,-0.866025,0.5
00210.jpg,85.5,78.17,78.71,78.71,75.0,73.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.263,2.0,0.008333,100,0.0,0,-0.707107,-0.707107
00211.jpg,46.92,49.36,52.36,50.91,41.5,35.82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.82,1.8,0.02,200,0.0,0,-0.866025,-0.5
00212.jpg,34.42,59.7,61.5,50.33,48.75,18.45,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.82,1.8,1.7e-05,3200,0.0,0,-0.707107,-0.707107
00213.jpg,20.18,15.82,34.92,30.0,50.82,38.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,1.8,0.000104,20,9.983494,0,-0.5,-0.866025
00214.jpg,18.38,50.75,44.31,40.62,37.77,11.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.66,2.2,0.000747,50,3.0,0,-0.5,-0.866025
00215.jpg,13.83,9.91,27.67,16.55,18.36,17.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.66,2.2,0.05988,1757,0.0,0,0.0,1.0
00216.jpg,73.23,73.92,76.77,72.08,70.0,70.31,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,4.5,2.2,0.01,100,0.0,0,-0.965926,-0.258819
00217.jpg,21.62,21.91,46.15,24.69,44.23,16.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.66,2.2,0.01,93,3.0,0,0.707107,-0.707107
00218.jpg,48.0,45.45,65.83,48.25,65.64,69.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.79,2.0,0.029996,384,0.0,0,-0.5,-0.866025
00219.jpg,61.42,64.9,66.0,63.92,64.73,64.42,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.030303,32,4.213922,0,-0.5,-0.866025
00220.jpg,14.64,43.64,33.82,30.0,32.67,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.15,2.2,0.25,200,-0.810459,0,-0.965926,0.258819
00221.jpg,78.5,76.45,80.64,72.18,73.58,81.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,2.2,0.001111,80,0.0,0,-0.5,-0.866025
00222.jpg,58.08,63.17,58.08,62.08,60.25,57.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.2,0.01,100,0.0,0,-0.707107,-0.707107
00223.jpg,50.83,33.5,44.08,43.38,50.85,54.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,2.2,0.001856,50,3.0,1,-0.965926,-0.258819
00224.jpg,19.08,43.36,45.92,38.25,37.42,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,2.0,0.059996,74,0.0,0,-1.0,0.0
00225.jpg,27.17,21.91,45.31,35.0,49.15,39.23,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,4.3,1.9,0.142857,1000,-4.98,0,0.5,-0.866025
00226.jpg,35.46,31.83,39.23,26.33,48.0,37.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.99,1.8,0.030303,32,4.080335,0,-0.866025,-0.5
00227.jpg,82.31,84.83,82.77,77.85,72.54,81.58,0.0,0.333333,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0,3.84,2.2,0.001325,50,0.0,0,-0.5,-0.866025
00228.jpg,73.83,72.67,75.85,72.69,68.38,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,2.2,0.0011,50,0.0,0,-0.707107,-0.707107
00229.jpg,11.54,48.15,30.0,36.71,37.93,8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,1.7,0.01,100,3.23,0,-0.707107,-0.707107
00230.jpg,48.0,40.58,49.29,52.57,51.57,49.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.95,1.6,0.06,640,0.0,0,-0.965926,0.258819
00231.jpg,62.43,51.23,56.86,53.0,66.85,66.64,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.81,2.2,0.00053,125,6.94,0,-0.965926,-0.258819
00232.jpg,53.08,51.33,53.08,46.0,51.15,43.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,2.2,0.06,1250,0.0,0,-0.965926,-0.258819
00233.jpg,71.06,76.69,74.93,72.19,67.6,69.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.5,2.2,0.001306,50,0.0,0,-0.707107,-0.707107
00234.jpg,74.85,73.17,74.08,74.38,61.14,69.36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,1.8,0.000595,50,0.0,0,-0.707107,-0.707107
00235.jpg,18.53,42.38,40.0,34.93,35.29,9.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.1,1.7,0.038462,200,3.0,0,-0.707107,-0.707107
00236.jpg,47.67,66.0,63.38,60.57,46.57,37.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,2.6,0.01,100,0.0,0,-0.707107,-0.707107
00237.jpg,20.92,30.58,50.23,37.46,37.77,10.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,2.2,0.066661,1250,0.0,0,-1.0,0.0
00238.jpg,17.0,43.38,45.07,38.43,33.93,11.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.26,2.0,0.030303,200,0.0,0,-1.0,0.0
00239.jpg,53.75,49.0,55.5,56.15,57.08,62.33,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,3.66,2.2,0.01,95,0.0,0,-0.866025,-0.5
00240.jpg,48.0,43.77,52.07,47.71,45.93,50.57,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3.82,1.8,0.04,640,0.0,0,-0.965926,0.258819
00241.jpg,43.0,51.67,55.15,51.08,54.31,33.77,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,4.8,2.2,0.002646,200,4.78,0,1.0,0.0
00242.jpg,30.14,54.64,48.33,47.33,46.73,18.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.030303,50,4.564587,0,-0.866025,-0.5
00243.jpg,38.77,35.36,43.31,29.08,50.77,47.46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.2,0.007116,64,0.0,0,-0.5,-0.866025
00244.jpg,26.0,47.75,45.85,37.85,40.62,15.67,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.15,2.2,0.01,50,7.071632,0,0.5,-0.866025
00245.jpg,25.83,38.33,49.92,39.69,42.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.82,1.8,0.016667,800,0.0,0,-0.258819,-0.965926
00246.jpg,75.62,75.42,78.77,75.54,67.86,77.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.15,2.2,0.01,40,5.964946,0,-0.707107,-0.707107
00247.jpg,32.23,57.25,56.54,59.58,49.69,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.15,2.2,0.00043,40,10.215869,1,-0.5,-0.866025
00248.jpg,33.77,30.08,48.31,42.77,48.62,30.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.15,2.2,0.003717,25,5.991503,0,0.707107,-0.707107
00249.jpg,24.77,30.55,41.85,34.77,35.77,21.46,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3.5,2.4,0.020002,141,0.0,0,-0.5,-0.866025
00250.jpg,9.15,27.08,25.43,27.0,33.29,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,2.0,0.059997,152,0.0,0,-0.707107,-0.707107
00251.jpg,72.79,66.31,73.21,72.79,74.92,76.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.66,2.2,0.00757,50,0.0,0,-0.866025,-0.5
00252.jpg,44.54,50.58,66.58,48.23,51.92,52.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.82,2.6,0.002915,100,5.73,0,0.5,-0.866025
00253.jpg,32.77,55.25,53.31,55.25,43.15,16.85,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.15,2.2,0.030303,50,4.294443,0,-0.866025,-0.5
00254.jpg,42.15,48.75,58.46,50.69,54.92,28.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.15,2.2,0.01,40,3.95528,0,-0.866025,-0.5
00255.jpg,57.92,66.67,68.25,62.92,62.62,52.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.83,2.2,0.025005,132,0.0,0,-0.5,-0.866025
00256.jpg,26.54,17.91,25.38,23.92,53.43,31.31,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.9,1.69,0.0002,100,0.0,0,-0.866025,-0.5
00257.jpg,22.08,20.25,33.83,21.75,32.25,18.69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.15,2.2,0.25,500,-3.991081,0,-0.965926,0.258819
00258.jpg,57.0,49.45,58.85,55.08,67.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,2.2,0.0003,50,0.0,0,-0.258819,-0.965926
00259.jpg,52.33,54.0,58.25,47.0,53.75,36.33,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.2,0.033337,64,0.0,0,-0.965926,-0.258819
00260.jpg,70.09,62.45,60.17,66.27,71.64,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,2.2,0.000523,100,0.0,0,-0.707107,-0.707107
00261.jpg,30.21,54.38,50.21,49.36,44.64,17.14,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,4.6,2.2,0.00065,50,0.0,0,-0.707107,-0.707107
00262.jpg,67.85,71.08,78.92,68.77,73.08,72.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2.93,2.2,0.04,776,0.0,0,-0.866025,-0.5
00263.jpg,46.58,35.45,44.92,41.75,55.17,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.66,2.2,0.05988,1757,0.0,0,-0.707107,-0.707107
00264.jpg,70.36,70.46,71.85,70.0,72.64,74.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.15,2.2,0.001314,25,9.425814,0,0.0,-1.0
00265.jpg,36.85,51.5,55.77,49.54,52.85,29.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.83,2.2,0.0005,1000,0.0,0,0.258819,-0.965926
00266.jpg,63.83,72.09,71.64,62.17,71.73,77.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,2.2,0.009999,337,0.0,0,-0.866025,0.5
00267.jpg,67.15,74.5,68.31,68.85,67.85,65.23,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,3.82,1.8,0.005618,100,4.75,0,0.258819,-0.965926
00268.jpg,24.75,56.0,49.23,55.5,51.31,16.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,2.0,0.009996,200,0.0,0,0.258819,-0.965926
00269.jpg,16.31,30.0,41.62,33.77,43.92,16.08,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.66,2.2,0.006743,50,0.0,0,-0.866025,-0.5
00270.jpg,69.58,72.09,76.73,67.58,70.42,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,2.2,0.001649,50,0.0,0,-0.258819,-0.965926
00271.jpg,66.92,67.0,69.33,68.62,65.38,72.85,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.46,2.2,0.002155,100,0.0,0,-0.866025,-0.5
00272.jpg,17.09,40.2,34.92,40.18,42.42,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.95,1.6,0.02,125,0.0,0,-0.965926,-0.258819
00273.jpg,75.38,76.17,78.58,76.54,76.31,78.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.83,2.2,0.003343,50,0.0,0,0.258819,-0.965926
00274.jpg,59.62,56.64,59.77,55.33,58.38,64.69,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3.83,2.2,0.010002,195,0.0,0,-0.707107,-0.707107
00275.jpg,62.25,62.18,60.67,56.09,67.33,66.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.15,2.2,0.02,25,4.940043,0,-0.5,-0.866025
00276.jpg,73.08,69.25,80.92,74.69,76.75,75.92,0.0,0.333333,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,3.95,2.2,0.001033,50,0.0,0,-0.707107,-0.707107
00277.jpg,69.07,62.23,73.36,69.0,80.17,75.57,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.04,2.0,0.003906,100,0.0,0,-0.866025,-0.5
00278.jpg,20.75,52.18,48.08,42.83,52.42,13.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.7,2.2,0.016662,138,0.0,0,-0.707107,-0.707107
