ref_name,dist_name,mos,std
I17.BMP,i17_16_1.bmp,5.92500,0.13411
I17.BMP,i17_16_2.bmp,6.02500,0.16389
I17.BMP,i17_16_3.bmp,5.57895,0.14714
I17.BMP,i17_16_4.bmp,5.15789,0.16019
I17.BMP,i17_16_5.bmp,4.17949,0.14895
I17.BMP,i17_17_1.bmp,5.57500,0.11666
I17.BMP,i17_17_2.bmp,6.62500,0.17207
I17.BMP,i17_17_3.bmp,4.48718,0.10801
I17.BMP,i17_17_4.bmp,7.10000,0.22305
I17.BMP,i17_17_5.bmp,3.36842,0.07825
I17.BMP,i17_18_1.bmp,4.55000,0.13205
I17.BMP,i17_18_2.bmp,4.07692,0.13753
I17.BMP,i17_18_3.bmp,4.12821,0.13164
I17.BMP,i17_18_4.bmp,3.82051,0.14895
I17.BMP,i17_18_5.bmp,3.71795,0.11438
I17.BMP,i17_19_1.bmp,5.72500,0.12741
I17.BMP,i17_19_2.bmp,5.33333,0.12735
I17.BMP,i17_19_3.bmp,4.76923,0.16403
I17.BMP,i17_19_4.bmp,4.30769,0.10971
I17.BMP,i17_19_5.bmp,3.92308,0.11109
I17.BMP,i17_20_1.bmp,5.75000,0.18957
I17.BMP,i17_20_2.bmp,5.45000,0.15391
I17.BMP,i17_20_3.bmp,4.86842,0.11270
I17.BMP,i17_20_4.bmp,4.36842,0.12577
I17.BMP,i17_20_5.bmp,2.86486,0.10229
I17.BMP,i17_21_1.bmp,5.42500,0.13175
I17.BMP,i17_21_2.bmp,4.79487,0.10987
I17.BMP,i17_21_3.bmp,4.25000,0.13578
I17.BMP,i17_21_4.bmp,3.38462,0.10644
I17.BMP,i17_21_5.bmp,2.52632,0.08100
I17.BMP,i17_22_1.bmp,5.97500,0.14356
I17.BMP,i17_22_2.bmp,5.61538,0.12880
I17.BMP,i17_22_3.bmp,4.34211,0.12497
I17.BMP,i17_22_4.bmp,3.58974,0.11304
I17.BMP,i17_22_5.bmp,2.89744,0.09452
I17.BMP,i17_23_1.bmp,5.90000,0.18303
I17.BMP,i17_23_2.bmp,5.90000,0.14916
I17.BMP,i17_23_3.bmp,4.56410,0.15721
I17.BMP,i17_23_4.bmp,3.15385,0.10596
I17.BMP,i17_23_5.bmp,1.92308,0.09854
I17.BMP,i17_24_1.bmp,6.05000,0.17660
I17.BMP,i17_24_2.bmp,5.52500,0.18367
I17.BMP,i17_24_3.bmp,3.97368,0.10842
I17.BMP,i17_24_4.bmp,2.02564,0.11169
I17.BMP,i17_24_5.bmp,0.34211,0.09324
I18.BMP,I18_01_1.bmp,5.69048,0.12366
I18.BMP,i18_01_2.bmp,5.41463,0.13348
I18.BMP,i18_01_3.bmp,4.85000,0.10338
I18.BMP,i18_01_4.bmp,4.46341,0.10961
I18.BMP,i18_01_5.bmp,4.00000,0.10000
I18.BMP,i18_02_1.bmp,5.95122,0.16525
I18.BMP,i18_02_2.bmp,5.88095,0.15505
I18.BMP,i18_02_3.bmp,5.73810,0.15081
I18.BMP,i18_02_4.bmp,4.63415,0.10774
I18.BMP,i18_02_5.bmp,4.24390,0.10221
I18.BMP,i18_03_1.bmp,4.97619,0.13673
I18.BMP,i18_03_2.bmp,4.55000,0.07866
I18.BMP,i18_03_3.bmp,3.73810,0.08947
I18.BMP,i18_03_4.bmp,3.11905,0.09644
I18.BMP,i18_03_5.bmp,2.54762,0.12690
I18.BMP,i18_04_1.bmp,6.17500,0.10540
I18.BMP,i18_04_2.bmp,5.88095,0.17562
I18.BMP,i18_04_3.bmp,5.87805,0.14713
I18.BMP,i18_04_4.bmp,5.31707,0.13985
I18.BMP,i18_04_5.bmp,4.34146,0.11235
I18.BMP,i18_05_1.bmp,6.24390,0.12331
I18.BMP,i18_05_2.bmp,5.60976,0.10278
I18.BMP,i18_05_3.bmp,5.17073,0.10854
I18.BMP,i18_05_4.bmp,4.00000,0.10000
I18.BMP,i18_05_5.bmp,3.12500,0.09479
I18.BMP,i18_06_1.bmp,4.57143,0.11240
I18.BMP,i18_06_2.bmp,4.15000,0.12016
I18.BMP,i18_06_3.bmp,3.80952,0.09059
I18.BMP,i18_06_4.bmp,3.73171,0.10362
I18.BMP,i18_06_5.bmp,3.19512,0.10473
I18.BMP,i18_07_1.bmp,5.57143,0.13529
I18.BMP,i18_07_2.bmp,4.92857,0.14828
I18.BMP,i18_07_3.bmp,4.21429,0.13272
I18.BMP,i18_07_4.bmp,3.40476,0.11693
I18.BMP,i18_07_5.bmp,3.00000,0.09756
I18.BMP,i18_08_1.bmp,5.69048,0.11899
I18.BMP,i18_08_2.bmp,4.65854,0.12725
I18.BMP,i18_08_3.bmp,4.14286,0.10417
I18.BMP,i18_08_4.bmp,3.04762,0.09495
I18.BMP,i18_08_5.bmp,2.04878,0.08415
I18.BMP,i18_09_1.bmp,6.02439,0.15613
I18.BMP,i18_09_2.bmp,5.88095,0.15134
I18.BMP,i18_09_3.bmp,4.26190,0.11693
I18.BMP,i18_09_4.bmp,3.02439,0.10049
I18.BMP,i18_09_5.bmp,1.70732,0.09904
I18.BMP,i18_10_1.bmp,6.07317,0.14384
I18.BMP,i18_10_2.bmp,5.78049,0.14841
I18.BMP,i18_10_3.bmp,4.67500,0.11395
I18.BMP,i18_10_4.bmp,3.50000,0.10241
I18.BMP,i18_10_5.bmp,2.17073,0.09696
I18.BMP,I18_11_1.BMP,5.80488,0.15510
I18.BMP,i18_11_2.bmp,5.50000,0.12711
I18.BMP,i18_11_3.bmp,4.51220,0.13413
I18.BMP,i18_11_4.bmp,3.07143,0.10320
I18.BMP,i18_11_5.bmp,1.00000,0.11180
I18.BMP,i18_12_1.bmp,6.35714,0.18694
I18.BMP,i18_12_2.bmp,5.36585,0.12793
I18.BMP,i18_12_3.bmp,5.56098,0.15445
I18.BMP,i18_12_4.bmp,4.92500,0.10833
I18.BMP,i18_12_5.bmp,2.65854,0.08868
I18.BMP,I18_13_1.BMP,4.14634,0.10666
I18.BMP,i18_13_2.bmp,4.35714,0.11577
I18.BMP,i18_13_3.bmp,3.88095,0.09037
I18.BMP,i18_13_4.bmp,2.90244,0.10235
I18.BMP,i18_13_5.bmp,2.46341,0.07788
I18.BMP,i18_14_1.bmp,4.95122,0.14201
I18.BMP,i18_14_2.bmp,6.00000,0.14677
I18.BMP,i18_14_3.bmp,4.19512,0.12541
I18.BMP,i18_14_4.bmp,4.16667,0.15764
I18.BMP,i18_14_5.bmp,3.34146,0.11753
I18.BMP,i18_15_1.bmp,3.21951,0.13140
I18.BMP,i18_15_2.bmp,3.34146,0.13184
I18.BMP,i18_15_3.bmp,3.20000,0.12845
I18.BMP,i18_15_4.bmp,3.52500,0.13687
I18.BMP,i18_15_5.bmp,3.95238,0.13020
I18.BMP,i18_16_1.bmp,6.41463,0.13787
I18.BMP,i18_16_2.bmp,5.95238,0.18118
I18.BMP,i18_16_3.bmp,5.69048,0.16319
I18.BMP,i18_16_4.bmp,5.00000,0.15411
I18.BMP,i18_16_5.bmp,4.25641,0.13912
I18.BMP,i18_17_1.bmp,5.92857,0.16968
I18.BMP,i18_17_2.bmp,6.09756,0.16107
I18.BMP,i18_17_3.bmp,4.41463,0.14212
I18.BMP,i18_17_4.bmp,5.90476,0.20705
I18.BMP,i18_17_5.bmp,3.48780,0.15473
I18.BMP,i18_18_1.bmp,5.02439,0.14424
I18.BMP,i18_18_2.bmp,4.80000,0.11832
I18.BMP,i18_18_3.bmp,4.35714,0.12963
I18.BMP,i18_18_4.bmp,4.07143,0.19458
I18.BMP,i18_18_5.bmp,4.09524,0.21772
I18.BMP,i18_19_1.bmp,5.14286,0.12404
I18.BMP,i18_19_2.bmp,5.07143,0.14441
I18.BMP,i18_19_3.bmp,4.37500,0.09143
I18.BMP,i18_19_4.bmp,3.85366,0.10092
I18.BMP,i18_19_5.bmp,3.70732,0.08619
I18.BMP,i18_20_1.bmp,6.16667,0.15764
I18.BMP,i18_20_2.bmp,5.57143,0.10724
I18.BMP,i18_20_3.bmp,5.36585,0.13250
I18.BMP,i18_20_4.bmp,4.36585,0.12793
I18.BMP,i18_20_5.bmp,3.32500,0.12936
I18.BMP,i18_21_1.bmp,5.52381,0.14769
I18.BMP,i18_21_2.bmp,5.34146,0.12249
I18.BMP,i18_21_3.bmp,4.50000,0.11294
I18.BMP,i18_21_4.bmp,3.26190,0.13067
I18.BMP,i18_21_5.bmp,2.31707,0.08044
I18.BMP,i18_22_1.bmp,5.71429,0.16248
I18.BMP,i18_22_2.bmp,4.40476,0.11198
I18.BMP,i18_22_3.bmp,3.68293,0.10597
I18.BMP,i18_22_4.bmp,2.95238,0.08878
I18.BMP,i18_22_5.bmp,2.33333,0.10468
I18.BMP,i18_23_1.bmp,6.30952,0.13251
I18.BMP,i18_23_2.bmp,6.19048,0.15148
I18.BMP,i18_23_3.bmp,6.07500,0.14743
I18.BMP,i18_23_4.bmp,5.92857,0.14828
I18.BMP,i18_23_5.bmp,4.00000,0.10607
I18.BMP,i18_24_1.bmp,5.90244,0.15350
I18.BMP,i18_24_2.bmp,5.59524,0.12168
I18.BMP,i18_24_3.bmp,4.58537,0.11427
I18.BMP,i18_24_4.bmp,3.21951,0.12201
I18.BMP,i18_24_5.bmp,1.02381,0.14081
I19.BMP,I19_01_1.bmp,5.72973,0.16506
I19.BMP,i19_01_2.bmp,5.10811,0.13121
I19.BMP,i19_01_3.bmp,4.60526,0.11495
I19.BMP,i19_01_4.bmp,4.13514,0.10920
I19.BMP,i19_01_5.bmp,3.56757,0.08145
I19.BMP,i19_02_1.bmp,6.08108,0.16386
I19.BMP,i19_02_2.bmp,5.64865,0.15392
I19.BMP,i19_02_3.bmp,5.57895,0.19914
I19.BMP,i19_02_4.bmp,5.00000,0.11467
I19.BMP,i19_02_5.bmp,4.47222,0.14426
I19.BMP,i19_03_1.bmp,4.66667,0.13029
I19.BMP,i19_03_2.bmp,4.05405,0.08500
I19.BMP,i19_03_3.bmp,3.63158,0.10800
I19.BMP,i19_03_4.bmp,3.00000,0.11769
I19.BMP,i19_03_5.bmp,2.52632,0.08100
I19.BMP,i19_04_1.bmp,5.89474,0.15249
I19.BMP,i19_04_2.bmp,5.94595,0.17906
I19.BMP,i19_04_3.bmp,5.89474,0.16556
I19.BMP,i19_04_4.bmp,5.24324,0.14507
I19.BMP,i19_04_5.bmp,4.48649,0.13030
I19.BMP,i19_05_1.bmp,5.97368,0.15563
I19.BMP,i19_05_2.bmp,5.50000,0.13800
I19.BMP,i19_05_3.bmp,5.07895,0.11399
I19.BMP,i19_05_4.bmp,4.00000,0.09623
I19.BMP,i19_05_5.bmp,3.18421,0.11075
I19.BMP,i19_06_1.bmp,4.73684,0.12165
I19.BMP,i19_06_2.bmp,4.64865,0.12801
I19.BMP,i19_06_3.bmp,3.86842,0.14966
I19.BMP,i19_06_4.bmp,3.56757,0.11806
I19.BMP,i19_06_5.bmp,3.18919,0.10701
I19.BMP,i19_07_1.bmp,5.37838,0.11046
I19.BMP,i19_07_2.bmp,4.67568,0.14329
I19.BMP,i19_07_3.bmp,3.88889,0.10956
I19.BMP,i19_07_4.bmp,3.19444,0.10259
I19.BMP,i19_07_5.bmp,2.60526,0.11495
I19.BMP,i19_08_1.bmp,5.35135,0.10268
I19.BMP,i19_08_2.bmp,4.70270,0.12599
I19.BMP,i19_08_3.bmp,3.76316,0.13123
I19.BMP,i19_08_4.bmp,2.89189,0.11328
I19.BMP,i19_08_5.bmp,2.27027,0.09856
I19.BMP,i19_09_1.bmp,6.08108,0.15469
I19.BMP,i19_09_2.bmp,5.89474,0.18152
I19.BMP,i19_09_3.bmp,4.86842,0.15422
I19.BMP,i19_09_4.bmp,3.27027,0.09084
I19.BMP,i19_09_5.bmp,1.86486,0.10229
I19.BMP,i19_10_1.bmp,5.73684,0.14739
I19.BMP,i19_10_2.bmp,5.47222,0.11444
I19.BMP,i19_10_3.bmp,4.86111,0.11217
I19.BMP,i19_10_4.bmp,3.00000,0.10811
I19.BMP,i19_10_5.bmp,1.65789,0.15469
I19.BMP,I19_11_1.BMP,5.52632,0.18510
I19.BMP,i19_11_2.bmp,4.97368,0.11463
I19.BMP,i19_11_3.bmp,4.52632,0.13794
I19.BMP,i19_11_4.bmp,2.94595,0.11432
I19.BMP,i19_11_5.bmp,1.23684,0.13123
I19.BMP,i19_12_1.bmp,6.13158,0.16295
I19.BMP,i19_12_2.bmp,5.59459,0.14534
I19.BMP,i19_12_3.bmp,5.18421,0.16160
I19.BMP,i19_12_4.bmp,5.08108,0.17254
I19.BMP,i19_12_5.bmp,4.52778,0.14426
I19.BMP,I19_13_1.BMP,4.67568,0.16241
I19.BMP,i19_13_2.bmp,4.05263,0.11738
I19.BMP,i19_13_3.bmp,3.62162,0.11046
I19.BMP,i19_13_4.bmp,3.07895,0.10111
I19.BMP,i19_13_5.bmp,1.94737,0.09809
I19.BMP,i19_14_1.bmp,5.61111,0.13192
I19.BMP,i19_14_2.bmp,6.02632,0.15111
I19.BMP,i19_14_3.bmp,5.45946,0.12441
I19.BMP,i19_14_4.bmp,4.92105,0.17209
I19.BMP,i19_14_5.bmp,3.64865,0.17186
I19.BMP,i19_15_1.bmp,2.88889,0.14042
I19.BMP,i19_15_2.bmp,3.27778,0.16011
I19.BMP,i19_15_3.bmp,3.51351,0.15583
I19.BMP,i19_15_4.bmp,3.68421,0.13977
I19.BMP,i19_15_5.bmp,3.54054,0.20793
I19.BMP,i19_16_1.bmp,6.13158,0.16295
I19.BMP,i19_16_2.bmp,6.26316,0.20277
I19.BMP,i19_16_3.bmp,5.28947,0.16183
I19.BMP,i19_16_4.bmp,5.84211,0.22492
I19.BMP,i19_16_5.bmp,4.41667,0.14367
I19.BMP,i19_17_1.bmp,5.47368,0.17746
I19.BMP,i19_17_2.bmp,6.18919,0.16143
I19.BMP,i19_17_3.bmp,4.43243,0.17323
I19.BMP,i19_17_4.bmp,5.75676,0.23377
I19.BMP,i19_17_5.bmp,3.34211,0.13560
I19.BMP,i19_18_1.bmp,5.13514,0.15834
I19.BMP,i19_18_2.bmp,4.38889,0.13765
I19.BMP,i19_18_3.bmp,4.24324,0.16398
I19.BMP,i19_18_4.bmp,4.08108,0.18481
I19.BMP,i19_18_5.bmp,4.05405,0.20206
I19.BMP,i19_19_1.bmp,5.54054,0.15094
I19.BMP,i19_19_2.bmp,4.97297,0.12377
I19.BMP,i19_19_3.bmp,4.55556,0.12696
I19.BMP,i19_19_4.bmp,4.31429,0.10514
I19.BMP,i19_19_5.bmp,3.55556,0.08282
I19.BMP,i19_20_1.bmp,5.70270,0.14736
I19.BMP,i19_20_2.bmp,5.71053,0.16605
I19.BMP,i19_20_3.bmp,5.18919,0.14723
I19.BMP,i19_20_4.bmp,4.13889,0.10506
I19.BMP,i19_20_5.bmp,3.05263,0.10492
I19.BMP,i19_21_1.bmp,5.40541,0.12939
I19.BMP,i19_21_2.bmp,5.16216,0.13521
I19.BMP,i19_21_3.bmp,4.08108,0.10382
I19.BMP,i19_21_4.bmp,3.56757,0.10496
I19.BMP,i19_21_5.bmp,2.25000,0.09108
I19.BMP,i19_22_1.bmp,5.73684,0.18490
I19.BMP,i19_22_2.bmp,5.32432,0.14830
I19.BMP,i19_22_3.bmp,4.40000,0.10061
I19.BMP,i19_22_4.bmp,3.94737,0.14388
I19.BMP,i19_22_5.bmp,2.75676,0.12329
I19.BMP,i19_23_1.bmp,5.86842,0.17524
I19.BMP,i19_23_2.bmp,6.28947,0.19661
I19.BMP,i19_23_3.bmp,5.75676,0.16398
I19.BMP,i19_23_4.bmp,5.76316,0.18016
I19.BMP,i19_23_5.bmp,5.21622,0.15822
I19.BMP,i19_24_1.bmp,5.45946,0.15094
I19.BMP,i19_24_2.bmp,4.70270,0.15697
I19.BMP,i19_24_3.bmp,3.63889,0.12517
I19.BMP,i19_24_4.bmp,2.50000,0.11009
I19.BMP,i19_24_5.bmp,0.77778,0.11858
I20.BMP,I20_01_1.bmp,5.76923,0.13790
I20.BMP,i20_01_2.bmp,5.51282,0.18084
I20.BMP,i20_01_3.bmp,4.92105,0.10111
I20.BMP,i20_01_4.bmp,4.43590,0.11914
I20.BMP,i20_01_5.bmp,3.78378,0.09467
I20.BMP,i20_02_1.bmp,5.84211,0.16861
I20.BMP,i20_02_2.bmp,5.79487,0.15461
I20.BMP,i20_02_3.bmp,5.51351,0.14615
I20.BMP,i20_02_4.bmp,5.28205,0.12535
I20.BMP,i20_02_5.bmp,4.48718,0.11956
I20.BMP,i20_03_1.bmp,4.94737,0.16200
I20.BMP,i20_03_2.bmp,4.21053,0.12431
I20.BMP,i20_03_3.bmp,3.81081,0.09235
I20.BMP,i20_03_4.bmp,3.12821,0.10371
I20.BMP,i20_03_5.bmp,2.65789,0.13040
I20.BMP,i20_04_1.bmp,5.71053,0.13371
I20.BMP,i20_04_2.bmp,5.47368,0.13282
I20.BMP,i20_04_3.bmp,5.15789,0.16019
I20.BMP,i20_04_4.bmp,4.72973,0.09856
I20.BMP,i20_04_5.bmp,4.05405,0.10073
I20.BMP,i20_05_1.bmp,6.02632,0.14646
I20.BMP,i20_05_2.bmp,5.76316,0.15539
I20.BMP,i20_05_3.bmp,5.39474,0.13694
I20.BMP,i20_05_4.bmp,4.23077,0.14259
I20.BMP,i20_05_5.bmp,2.92105,0.09401
I20.BMP,i20_06_1.bmp,4.97368,0.15563
I20.BMP,i20_06_2.bmp,4.13889,0.09744
I20.BMP,i20_06_3.bmp,3.94737,0.09809
I20.BMP,i20_06_4.bmp,3.43590,0.11914
I20.BMP,i20_06_5.bmp,3.10256,0.10754
I20.BMP,i20_07_1.bmp,5.28205,0.13543
I20.BMP,i20_07_2.bmp,4.72973,0.09856
I20.BMP,i20_07_3.bmp,4.47368,0.12195
I20.BMP,i20_07_4.bmp,3.73684,0.12721
I20.BMP,i20_07_5.bmp,3.28205,0.11999
I20.BMP,i20_08_1.bmp,5.65789,0.14062
I20.BMP,i20_08_2.bmp,5.29730,0.13166
I20.BMP,i20_08_3.bmp,4.02778,0.12099
I20.BMP,i20_08_4.bmp,3.42105,0.13227
I20.BMP,i20_08_5.bmp,2.58974,0.11304
I20.BMP,i20_09_1.bmp,6.26316,0.12721
I20.BMP,i20_09_2.bmp,6.13158,0.15864
I20.BMP,i20_09_3.bmp,5.33333,0.15097
I20.BMP,i20_09_4.bmp,3.75676,0.09674
I20.BMP,i20_09_5.bmp,2.21622,0.08661
I20.BMP,i20_10_1.bmp,6.13158,0.12439
I20.BMP,i20_10_2.bmp,5.73684,0.13767
I20.BMP,i20_10_3.bmp,4.94444,0.10352
I20.BMP,i20_10_4.bmp,3.57895,0.08009
I20.BMP,i20_10_5.bmp,2.74359,0.10707
I20.BMP,I20_11_1.BMP,5.57895,0.12135
I20.BMP,i20_11_2.bmp,4.84211,0.13687
I20.BMP,i20_11_3.bmp,3.43243,0.11170
I20.BMP,i20_11_4.bmp,2.05263,0.09076
I20.BMP,i20_11_5.bmp,0.74359,0.10707
I20.BMP,i20_12_1.bmp,6.12821,0.17458
I20.BMP,i20_12_2.bmp,5.30769,0.18545
I20.BMP,i20_12_3.bmp,4.44737,0.11589
I20.BMP,i20_12_4.bmp,4.25641,0.15264
I20.BMP,i20_12_5.bmp,2.57895,0.09584
I20.BMP,I20_13_1.BMP,5.15385,0.13826
I20.BMP,i20_13_2.bmp,3.78947,0.13500
I20.BMP,i20_13_3.bmp,3.82051,0.11956
I20.BMP,i20_13_4.bmp,2.89189,0.09192
I20.BMP,i20_13_5.bmp,2.02703,0.09735
I20.BMP,i20_14_1.bmp,6.02632,0.16002
I20.BMP,i20_14_2.bmp,5.84211,0.17663
I20.BMP,i20_14_3.bmp,4.55263,0.17730
I20.BMP,i20_14_4.bmp,4.12821,0.18905
I20.BMP,i20_14_5.bmp,3.36842,0.16401
I20.BMP,i20_15_1.bmp,3.23077,0.13790
I20.BMP,i20_15_2.bmp,3.34211,0.13560
I20.BMP,i20_15_3.bmp,3.69231,0.15870
I20.BMP,i20_15_4.bmp,3.89744,0.15721
I20.BMP,i20_15_5.bmp,4.05128,0.18112
I20.BMP,i20_16_1.bmp,6.05128,0.17371
I20.BMP,i20_16_2.bmp,6.05405,0.15734
I20.BMP,i20_16_3.bmp,5.40541,0.16861
I20.BMP,i20_16_4.bmp,5.13514,0.13330
I20.BMP,i20_16_5.bmp,4.71795,0.14929
I20.BMP,i20_17_1.bmp,5.61538,0.15219
I20.BMP,i20_17_2.bmp,6.33333,0.19971
I20.BMP,i20_17_3.bmp,4.32432,0.13270
I20.BMP,i20_17_4.bmp,5.87179,0.17458
I20.BMP,i20_17_5.bmp,3.53846,0.18075
I20.BMP,i20_18_1.bmp,5.61538,0.13380
I20.BMP,i20_18_2.bmp,5.23684,0.15087
I20.BMP,i20_18_3.bmp,4.50000,0.13289
I20.BMP,i20_18_4.bmp,4.13514,0.13867
I20.BMP,i20_18_5.bmp,4.10526,0.16969
I20.BMP,i20_19_1.bmp,5.82051,0.14895
I20.BMP,i20_19_2.bmp,5.17949,0.16566
I20.BMP,i20_19_3.bmp,4.79487,0.12655
I20.BMP,i20_19_4.bmp,4.00000,0.14951
I20.BMP,i20_19_5.bmp,3.46154,0.11942
I20.BMP,i20_20_1.bmp,6.15789,0.10867
I20.BMP,i20_20_2.bmp,5.46154,0.12997
I20.BMP,i20_20_3.bmp,4.78947,0.12431
I20.BMP,i20_20_4.bmp,3.52632,0.12750
I20.BMP,i20_20_5.bmp,2.71795,0.10223
I20.BMP,i20_21_1.bmp,5.55263,0.16092
I20.BMP,i20_21_2.bmp,4.76316,0.14621
I20.BMP,i20_21_3.bmp,4.00000,0.10256
I20.BMP,i20_21_4.bmp,3.24324,0.08886
I20.BMP,i20_21_5.bmp,2.57895,0.09584
I20.BMP,i20_22_1.bmp,6.00000,0.16217
I20.BMP,i20_22_2.bmp,5.10526,0.14312
I20.BMP,i20_22_3.bmp,4.52632,0.12750
I20.BMP,i20_22_4.bmp,4.10811,0.09192
I20.BMP,i20_22_5.bmp,3.72973,0.08241
I20.BMP,i20_23_1.bmp,5.94872,0.14020
I20.BMP,i20_23_2.bmp,6.25641,0.19432
I20.BMP,i20_23_3.bmp,5.82051,0.18444
I20.BMP,i20_23_4.bmp,4.72973,0.13045
I20.BMP,i20_23_5.bmp,3.15385,0.13826
I20.BMP,i20_24_1.bmp,6.18421,0.13853
I20.BMP,i20_24_2.bmp,5.07895,0.17996
I20.BMP,i20_24_3.bmp,3.43243,0.12985
I20.BMP,i20_24_4.bmp,1.97436,0.11169
I20.BMP,i20_24_5.bmp,0.84211,0.12635
I21.BMP,I21_01_1.bmp,5.51163,0.10069
I21.BMP,i21_01_2.bmp,5.06977,0.10081
I21.BMP,i21_01_3.bmp,4.48837,0.12027
I21.BMP,i21_01_4.bmp,3.90698,0.10303
I21.BMP,i21_01_5.bmp,3.48837,0.11091
I21.BMP,i21_02_1.bmp,5.80952,0.12705
I21.BMP,i21_02_2.bmp,5.53488,0.12458
I21.BMP,i21_02_3.bmp,5.44186,0.13279
I21.BMP,i21_02_4.bmp,4.81395,0.10006
I21.BMP,i21_02_5.bmp,4.15000,0.08329
I21.BMP,i21_03_1.bmp,4.39535,0.12367
I21.BMP,i21_03_2.bmp,3.92683,0.07227
I21.BMP,i21_03_3.bmp,3.16667,0.08856
I21.BMP,i21_03_4.bmp,3.06977,0.10604
I21.BMP,i21_03_5.bmp,2.55814,0.11536
I21.BMP,i21_04_1.bmp,5.93023,0.14106
I21.BMP,i21_04_2.bmp,6.02326,0.15939
I21.BMP,i21_04_3.bmp,5.46341,0.12483
I21.BMP,i21_04_4.bmp,5.33333,0.14548
I21.BMP,i21_04_5.bmp,4.65000,0.10926
I21.BMP,i21_05_1.bmp,5.69767,0.13772
I21.BMP,i21_05_2.bmp,5.90698,0.14640
I21.BMP,i21_05_3.bmp,5.11628,0.12397
I21.BMP,i21_05_4.bmp,3.92857,0.09155
I21.BMP,i21_05_5.bmp,3.00000,0.09524
I21.BMP,i21_06_1.bmp,4.92683,0.11118
I21.BMP,i21_06_2.bmp,4.38095,0.11143
I21.BMP,i21_06_3.bmp,4.02439,0.09439
I21.BMP,i21_06_4.bmp,3.50000,0.07906
I21.BMP,i21_06_5.bmp,3.04762,0.11641
I21.BMP,i21_07_1.bmp,5.02439,0.11171
I21.BMP,i21_07_2.bmp,4.45000,0.11699
I21.BMP,i21_07_3.bmp,4.16667,0.08190
I21.BMP,i21_07_4.bmp,3.59524,0.10680
I21.BMP,i21_07_5.bmp,3.16667,0.11624
I21.BMP,i21_08_1.bmp,5.50000,0.11785
I21.BMP,i21_08_2.bmp,4.85714,0.12853
I21.BMP,i21_08_3.bmp,4.11628,0.10509
I21.BMP,i21_08_4.bmp,3.23256,0.11784
I21.BMP,i21_08_5.bmp,2.16279,0.08658
I21.BMP,i21_09_1.bmp,6.07500,0.12444
I21.BMP,i21_09_2.bmp,6.19048,0.12705
I21.BMP,i21_09_3.bmp,5.30952,0.13673
I21.BMP,i21_09_4.bmp,3.76744,0.08600
I21.BMP,i21_09_5.bmp,2.09302,0.09194
I21.BMP,i21_10_1.bmp,6.30952,0.16663
I21.BMP,i21_10_2.bmp,5.88095,0.13554
I21.BMP,i21_10_3.bmp,5.13953,0.14177
I21.BMP,i21_10_4.bmp,3.26190,0.10680
I21.BMP,i21_10_5.bmp,1.92683,0.09377
I21.BMP,I21_11_1.BMP,6.12195,0.11541
I21.BMP,i21_11_2.bmp,5.39535,0.10977
I21.BMP,i21_11_3.bmp,4.69048,0.10905
I21.BMP,i21_11_4.bmp,3.00000,0.09756
I21.BMP,i21_11_5.bmp,1.04651,0.10885
I21.BMP,i21_12_1.bmp,5.79070,0.15270
I21.BMP,i21_12_2.bmp,4.76744,0.09777
I21.BMP,i21_12_3.bmp,6.00000,0.15430
I21.BMP,i21_12_4.bmp,5.61905,0.13449
I21.BMP,i21_12_5.bmp,2.02381,0.10372
I21.BMP,I21_13_1.BMP,4.45238,0.11270
I21.BMP,i21_13_2.bmp,3.69048,0.10372
I21.BMP,i21_13_3.bmp,3.17073,0.09696
I21.BMP,i21_13_4.bmp,2.34884,0.11805
I21.BMP,i21_13_5.bmp,2.55814,0.11057
I21.BMP,i21_14_1.bmp,5.90698,0.16383
I21.BMP,i21_14_2.bmp,6.17073,0.15388
I21.BMP,i21_14_3.bmp,5.95238,0.13864
I21.BMP,i21_14_4.bmp,4.33333,0.13328
I21.BMP,i21_14_5.bmp,3.65116,0.15385
I21.BMP,i21_15_1.bmp,2.85366,0.14037
I21.BMP,i21_15_2.bmp,3.26829,0.11961
I21.BMP,i21_15_3.bmp,3.57143,0.11733
I21.BMP,i21_15_4.bmp,3.76190,0.14210
I21.BMP,i21_15_5.bmp,3.71429,0.16248
I21.BMP,i21_16_1.bmp,6.12195,0.15112
I21.BMP,i21_16_2.bmp,5.93023,0.15908
I21.BMP,i21_16_3.bmp,5.71429,0.16248
I21.BMP,i21_16_4.bmp,5.16667,0.14253
I21.BMP,i21_16_5.bmp,4.67442,0.16352
I21.BMP,i21_17_1.bmp,5.34146,0.11753
I21.BMP,i21_17_2.bmp,6.26190,0.14700
I21.BMP,i21_17_3.bmp,4.35714,0.13393
I21.BMP,i21_17_4.bmp,6.30233,0.26215
I21.BMP,i21_17_5.bmp,3.55000,0.12222
I21.BMP,i21_18_1.bmp,4.85714,0.10948
I21.BMP,i21_18_2.bmp,4.31707,0.12165
I21.BMP,i21_18_3.bmp,4.11905,0.11270
I21.BMP,i21_18_4.bmp,3.60976,0.15761
I21.BMP,i21_18_5.bmp,3.78571,0.17345
I21.BMP,i21_19_1.bmp,5.38095,0.13449
I21.BMP,i21_19_2.bmp,4.79070,0.12549
I21.BMP,i21_19_3.bmp,4.07143,0.10320
I21.BMP,i21_19_4.bmp,3.64286,0.10001
